feature,estimateparameter,estimate,activity,subjectid,mean(value)
fBodyBodyGyroMag,,mean(),LAYING,27,-0.979890667972973
fBodyBodyGyroMag,,mean(),LAYING,28,-0.944218369375
fBodyBodyGyroMag,,mean(),LAYING,29,-0.98400134173913
fBodyBodyGyroMag,,mean(),LAYING,30,-0.962001199
fBodyBodyGyroMag,,mean(),SITTING,1,-0.958435589361702
fBodyBodyGyroMag,,mean(),SITTING,2,-0.971840596086956
fBodyBodyGyroMag,,mean(),SITTING,3,-0.946664943653846
fBodyBodyGyroMag,,mean(),SITTING,4,-0.9487697524
fBodyBodyGyroMag,,mean(),SITTING,5,-0.944760322045455
fBodyBodyGyroMag,,mean(),SITTING,6,-0.929725679272727
fBodyBodyGyroMag,,mean(),SITTING,7,-0.933081955208333
fBodyBodyGyroMag,,mean(),SITTING,8,-0.965806789347826
fBodyBodyGyroMag,,mean(),SITTING,9,-0.9344377378
fBodyBodyGyroMag,,mean(),SITTING,10,-0.974459732592593
fBodyBodyGyroMag,,mean(),SITTING,11,-0.969799951132076
fBodyBodyGyroMag,,mean(),SITTING,12,-0.958511866666667
fBodyBodyGyroMag,,mean(),SITTING,13,-0.973258277755102
fBodyBodyGyroMag,,mean(),SITTING,14,-0.963320540555556
fBodyBodyGyroMag,,mean(),SITTING,15,-0.973762179830509
fBodyBodyGyroMag,,mean(),SITTING,16,-0.954060994347826
fBodyBodyGyroMag,,mean(),SITTING,17,-0.98336929234375
fBodyBodyGyroMag,,mean(),SITTING,18,-0.986535242105263
fBodyBodyGyroMag,,mean(),SITTING,19,-0.964238768493151
fBodyBodyGyroMag,,mean(),SITTING,20,-0.953399068181818
fBodyBodyGyroMag,,mean(),SITTING,21,-0.977839702352941
fBodyBodyGyroMag,,mean(),SITTING,22,-0.951952767258065
fBodyBodyGyroMag,,mean(),SITTING,23,-0.952293277205882
fBodyBodyGyroMag,,mean(),SITTING,24,-0.977973720735294
fBodyBodyGyroMag,,mean(),SITTING,25,-0.979350913692308
fBodyBodyGyroMag,,mean(),SITTING,26,-0.97646387
fBodyBodyGyroMag,,mean(),SITTING,27,-0.979482820857143
fBodyBodyGyroMag,,mean(),SITTING,28,-0.960297525
fBodyBodyGyroMag,,mean(),SITTING,29,-0.980269425833333
fBodyBodyGyroMag,,mean(),SITTING,30,-0.973876282903226
fBodyBodyGyroMag,,mean(),STANDING,1,-0.984617623396226
fBodyBodyGyroMag,,mean(),STANDING,2,-0.961775904814815
fBodyBodyGyroMag,,mean(),STANDING,3,-0.913682362622951
fBodyBodyGyroMag,,mean(),STANDING,4,-0.914209165714286
fBodyBodyGyroMag,,mean(),STANDING,5,-0.904543921607143
fBodyBodyGyroMag,,mean(),STANDING,6,-0.926664297017544
fBodyBodyGyroMag,,mean(),STANDING,7,-0.93870498490566
fBodyBodyGyroMag,,mean(),STANDING,8,-0.964564224074074
fBodyBodyGyroMag,,mean(),STANDING,9,-0.929769067777778
fBodyBodyGyroMag,,mean(),STANDING,10,-0.937786743409091
fBodyBodyGyroMag,,mean(),STANDING,11,-0.982576519787234
fBodyBodyGyroMag,,mean(),STANDING,12,-0.902356765573771
fBodyBodyGyroMag,,mean(),STANDING,13,-0.957488799473684
fBodyBodyGyroMag,,mean(),STANDING,14,-0.944405563833333
fBodyBodyGyroMag,,mean(),STANDING,15,-0.956733900188679
fBodyBodyGyroMag,,mean(),STANDING,16,-0.975448632179487
fBodyBodyGyroMag,,mean(),STANDING,17,-0.984291131538462
fBodyBodyGyroMag,,mean(),STANDING,18,-0.972352593013699
fBodyBodyGyroMag,,mean(),STANDING,19,-0.958578129589041
fBodyBodyGyroMag,,mean(),STANDING,20,-0.87943767479452
fBodyBodyGyroMag,,mean(),STANDING,21,-0.956723022359551
fBodyBodyGyroMag,,mean(),STANDING,22,-0.932065270793651
fBodyBodyGyroMag,,mean(),STANDING,23,-0.944583829705882
fBodyBodyGyroMag,,mean(),STANDING,24,-0.963922314202899
fBodyBodyGyroMag,,mean(),STANDING,25,-0.968972499594595
fBodyBodyGyroMag,,mean(),STANDING,26,-0.972333108648649
fBodyBodyGyroMag,,mean(),STANDING,27,-0.975525565625
fBodyBodyGyroMag,,mean(),STANDING,28,-0.909652436329114
fBodyBodyGyroMag,,mean(),STANDING,29,-0.980879722923077
fBodyBodyGyroMag,,mean(),STANDING,30,-0.917449417288136
fBodyBodyGyroMag,,mean(),WALKING,1,-0.199252568986316
fBodyBodyGyroMag,,mean(),WALKING,2,-0.530704814745763
fBodyBodyGyroMag,,mean(),WALKING,3,-0.569755772241379
fBodyBodyGyroMag,,mean(),WALKING,4,-0.609285588016667
fBodyBodyGyroMag,,mean(),WALKING,5,-0.484262828928571
fBodyBodyGyroMag,,mean(),WALKING,6,-0.329681123368421
fBodyBodyGyroMag,,mean(),WALKING,7,-0.192909765467895
fBodyBodyGyroMag,,mean(),WALKING,8,-0.301241848645833
fBodyBodyGyroMag,,mean(),WALKING,9,-0.513797480384615
fBodyBodyGyroMag,,mean(),WALKING,10,-0.412616909622642
fBodyBodyGyroMag,,mean(),WALKING,11,-0.610222628813559
fBodyBodyGyroMag,,mean(),WALKING,12,-0.442503784
fBodyBodyGyroMag,,mean(),WALKING,13,-0.267472373877193
fBodyBodyGyroMag,,mean(),WALKING,14,-0.311386449661017
fBodyBodyGyroMag,,mean(),WALKING,15,-0.489166383703704
fBodyBodyGyroMag,,mean(),WALKING,16,-0.669228540784314
fBodyBodyGyroMag,,mean(),WALKING,17,-0.518618058688525
fBodyBodyGyroMag,,mean(),WALKING,18,-0.620331394285714
fBodyBodyGyroMag,,mean(),WALKING,19,-0.0952460452365385
fBodyBodyGyroMag,,mean(),WALKING,20,-0.0520065599062745
fBodyBodyGyroMag,,mean(),WALKING,21,-0.409516081153846
fBodyBodyGyroMag,,mean(),WALKING,22,-0.438378722826087
fBodyBodyGyroMag,,mean(),WALKING,23,0.185078207383051
fBodyBodyGyroMag,,mean(),WALKING,24,-0.534509163793103
fBodyBodyGyroMag,,mean(),WALKING,25,-0.562733252702703
fBodyBodyGyroMag,,mean(),WALKING,26,-0.551927613050848
fBodyBodyGyroMag,,mean(),WALKING,27,-0.519451704035088
fBodyBodyGyroMag,,mean(),WALKING,28,-0.514602424814815
fBodyBodyGyroMag,,mean(),WALKING,29,-0.416817853396226
fBodyBodyGyroMag,,mean(),WALKING,30,-0.358344356
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,1,-0.185720285744898
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,2,-0.320838543553192
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,3,-0.332376629371429
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,4,-0.429213369555556
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,5,-0.349338414731915
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,6,-0.0143735434
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,7,-0.255045057404255
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,8,-0.00036272967368421
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,9,-0.347540226666667
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,10,-0.312347510289474
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,11,-0.456170108913044
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,12,-0.344938419969565
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,13,-0.206121707212766
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,14,-0.0787568406777778
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,15,-0.373898631190476
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,16,-0.488253939574468
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,17,-0.40943875826087
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,18,-0.604735414363636
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,19,0.203979764835897
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,20,-0.100566103524444
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,21,-0.406392284444444
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,22,-0.338417326388889
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,23,0.150825734842593
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,24,-0.374298686727273
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,25,-0.485763582068966
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,26,-0.3345099466
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,27,-0.359113724772727
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,28,-0.223354793921739
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,29,-0.381459881875
fBodyBodyGyroMag,,mean(),WALKING_DOWNSTAIRS,30,-0.356772347348871
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,1,-0.325961457396226
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,2,-0.450612184791667
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,3,-0.514211583728814
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,4,-0.575794072115385
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,5,-0.392564530851064
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,6,-0.230627015078431
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,7,-0.533982945882353
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,8,-0.229610952609756
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,9,-0.531482693877551
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,10,-0.265371689148936
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,11,-0.55009966
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,12,-0.594032515192308
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,13,-0.485477308909091
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,14,0.0488588668185185
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,15,-0.45369356625
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,16,-0.630546675490196
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,17,-0.504066956875
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,18,-0.654029089310345
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,19,-0.28884026785
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,20,-0.286627716823529
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,21,-0.475369886808511
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,22,-0.369902
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,23,-0.380388292223529
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,24,-0.564664994745763
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,25,-0.567153469846154
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,26,-0.556084778181818
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,27,-0.607667730196078
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,28,-0.534835409607843
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,29,-0.357213897032653
fBodyBodyGyroMag,,mean(),WALKING_UPSTAIRS,30,-0.449150735076923
fBodyBodyGyroMag,,std(),LAYING,1,-0.82431943968
fBodyBodyGyroMag,,std(),LAYING,2,-0.96109837875
fBodyBodyGyroMag,,std(),LAYING,3,-0.955441855806452
fBodyBodyGyroMag,,std(),LAYING,4,-0.947100325185185
fBodyBodyGyroMag,,std(),LAYING,5,-0.959263063269231
fBodyBodyGyroMag,,std(),LAYING,6,-0.928694890175439
fBodyBodyGyroMag,,std(),LAYING,7,-0.918892518653846
fBodyBodyGyroMag,,std(),LAYING,8,-0.93678697
fBodyBodyGyroMag,,std(),LAYING,9,-0.9034005814
fBodyBodyGyroMag,,std(),LAYING,10,-0.933701315344828
fBodyBodyGyroMag,,std(),LAYING,11,-0.954849053508772
fBodyBodyGyroMag,,std(),LAYING,12,-0.940373827666667
fBodyBodyGyroMag,,std(),LAYING,13,-0.946133432096774
fBodyBodyGyroMag,,std(),LAYING,14,-0.917760104901961
fBodyBodyGyroMag,,std(),LAYING,15,-0.923682244861111
fBodyBodyGyroMag,,std(),LAYING,16,-0.958975084
fBodyBodyGyroMag,,std(),LAYING,17,-0.96002383915493
fBodyBodyGyroMag,,std(),LAYING,18,-0.981468841692308
fBodyBodyGyroMag,,std(),LAYING,19,-0.957496024457831
fBodyBodyGyroMag,,std(),LAYING,20,-0.964205915441176
fBodyBodyGyroMag,,std(),LAYING,21,-0.949736575111111
fBodyBodyGyroMag,,std(),LAYING,22,-0.923552358194445
fBodyBodyGyroMag,,std(),LAYING,23,-0.959025538194444
fBodyBodyGyroMag,,std(),LAYING,24,-0.961369084583333
fBodyBodyGyroMag,,std(),LAYING,25,-0.850661340684932
fBodyBodyGyroMag,,std(),LAYING,26,-0.966139218684211
fBodyBodyGyroMag,,std(),LAYING,27,-0.971806236756757
fBodyBodyGyroMag,,std(),LAYING,28,-0.931675004125
fBodyBodyGyroMag,,std(),LAYING,29,-0.976679046231884
fBodyBodyGyroMag,,std(),LAYING,30,-0.952644449285714
fBodyBodyGyroMag,,std(),SITTING,1,-0.932198374893617
fBodyBodyGyroMag,,std(),SITTING,2,-0.961385745217391
fBodyBodyGyroMag,,std(),SITTING,3,-0.925449629
fBodyBodyGyroMag,,std(),SITTING,4,-0.9288505544
fBodyBodyGyroMag,,std(),SITTING,5,-0.934746865454546
fBodyBodyGyroMag,,std(),SITTING,6,-0.929549141636364
fBodyBodyGyroMag,,std(),SITTING,7,-0.895804978125
fBodyBodyGyroMag,,std(),SITTING,8,-0.953251156521739
fBodyBodyGyroMag,,std(),SITTING,9,-0.9064712292
fBodyBodyGyroMag,,std(),SITTING,10,-0.962459956111111
fBodyBodyGyroMag,,std(),SITTING,11,-0.960711241886792
fBodyBodyGyroMag,,std(),SITTING,12,-0.948460978823529
fBodyBodyGyroMag,,std(),SITTING,13,-0.96426809755102
fBodyBodyGyroMag,,std(),SITTING,14,-0.946517963703704
fBodyBodyGyroMag,,std(),SITTING,15,-0.963378228474576
fBodyBodyGyroMag,,std(),SITTING,16,-0.938863215072464
fBodyBodyGyroMag,,std(),SITTING,17,-0.97471085296875
fBodyBodyGyroMag,,std(),SITTING,18,-0.981252632807018
fBodyBodyGyroMag,,std(),SITTING,19,-0.950484417260274
fBodyBodyGyroMag,,std(),SITTING,20,-0.943725755909091
fBodyBodyGyroMag,,std(),SITTING,21,-0.972027251294118
fBodyBodyGyroMag,,std(),SITTING,22,-0.93356300983871
fBodyBodyGyroMag,,std(),SITTING,23,-0.938680776617647
fBodyBodyGyroMag,,std(),SITTING,24,-0.969105899117647
fBodyBodyGyroMag,,std(),SITTING,25,-0.970321897230769
fBodyBodyGyroMag,,std(),SITTING,26,-0.963650652307692
fBodyBodyGyroMag,,std(),SITTING,27,-0.970528266285714
fBodyBodyGyroMag,,std(),SITTING,28,-0.953534292638889
fBodyBodyGyroMag,,std(),SITTING,29,-0.971011373
fBodyBodyGyroMag,,std(),SITTING,30,-0.959513937258065
fBodyBodyGyroMag,,std(),STANDING,1,-0.978466072075472
fBodyBodyGyroMag,,std(),STANDING,2,-0.956788725740741
fBodyBodyGyroMag,,std(),STANDING,3,-0.883439718032787
fBodyBodyGyroMag,,std(),STANDING,4,-0.887194404285714
fBodyBodyGyroMag,,std(),STANDING,5,-0.868913993928571
fBodyBodyGyroMag,,std(),STANDING,6,-0.923108761578947
fBodyBodyGyroMag,,std(),STANDING,7,-0.919848139056604
fBodyBodyGyroMag,,std(),STANDING,8,-0.954119826296296
fBodyBodyGyroMag,,std(),STANDING,9,-0.910909659555556
fBodyBodyGyroMag,,std(),STANDING,10,-0.922961550454545
fBodyBodyGyroMag,,std(),STANDING,11,-0.977437710851064
fBodyBodyGyroMag,,std(),STANDING,12,-0.850033171967213
fBodyBodyGyroMag,,std(),STANDING,13,-0.946857485438596
fBodyBodyGyroMag,,std(),STANDING,14,-0.934815560833333
fBodyBodyGyroMag,,std(),STANDING,15,-0.928838303773585
fBodyBodyGyroMag,,std(),STANDING,16,-0.963574736025641
fBodyBodyGyroMag,,std(),STANDING,17,-0.977263418717949
fBodyBodyGyroMag,,std(),STANDING,18,-0.95911345739726
fBodyBodyGyroMag,,std(),STANDING,19,-0.936723548493151
fBodyBodyGyroMag,,std(),STANDING,20,-0.849127347123288
fBodyBodyGyroMag,,std(),STANDING,21,-0.947763172921348
fBodyBodyGyroMag,,std(),STANDING,22,-0.900222411269841
fBodyBodyGyroMag,,std(),STANDING,23,-0.924805421470588
fBodyBodyGyroMag,,std(),STANDING,24,-0.954407176956522
fBodyBodyGyroMag,,std(),STANDING,25,-0.961090396891892
fBodyBodyGyroMag,,std(),STANDING,26,-0.962967605810811
fBodyBodyGyroMag,,std(),STANDING,27,-0.96540017025
fBodyBodyGyroMag,,std(),STANDING,28,-0.878459662025317
fBodyBodyGyroMag,,std(),STANDING,29,-0.975938728769231
fBodyBodyGyroMag,,std(),STANDING,30,-0.888872227966102
fBodyBodyGyroMag,,std(),WALKING,1,-0.321017953894737
fBodyBodyGyroMag,,std(),WALKING,2,-0.651792839661017
fBodyBodyGyroMag,,std(),WALKING,3,-0.632643292931035
fBodyBodyGyroMag,,std(),WALKING,4,-0.593937200833333
fBodyBodyGyroMag,,std(),WALKING,5,-0.589741506785714
fBodyBodyGyroMag,,std(),WALKING,6,-0.510648322631579
fBodyBodyGyroMag,,std(),WALKING,7,-0.343894914947368
fBodyBodyGyroMag,,std(),WALKING,8,-0.327459577895833
fBodyBodyGyroMag,,std(),WALKING,9,-0.562714528653846
fBodyBodyGyroMag,,std(),WALKING,10,-0.499759796981132
fBodyBodyGyroMag,,std(),WALKING,11,-0.59974543779661
fBodyBodyGyroMag,,std(),WALKING,12,-0.4948022154
fBodyBodyGyroMag,,std(),WALKING,13,-0.379951835438597
fBodyBodyGyroMag,,std(),WALKING,14,-0.265504551525424
fBodyBodyGyroMag,,std(),WALKING,15,-0.481750218518519
fBodyBodyGyroMag,,std(),WALKING,16,-0.721137001568628
fBodyBodyGyroMag,,std(),WALKING,17,-0.615320077704918
fBodyBodyGyroMag,,std(),WALKING,18,-0.668908146607143
fBodyBodyGyroMag,,std(),WALKING,19,-0.141598402309615
fBodyBodyGyroMag,,std(),WALKING,20,-0.196210236058824
fBodyBodyGyroMag,,std(),WALKING,21,-0.512249343076923
fBodyBodyGyroMag,,std(),WALKING,22,-0.464019127391304
fBodyBodyGyroMag,,std(),WALKING,23,-0.061476584759322
fBodyBodyGyroMag,,std(),WALKING,24,-0.668032801896552
fBodyBodyGyroMag,,std(),WALKING,25,-0.529262243378378
fBodyBodyGyroMag,,std(),WALKING,26,-0.60946621661017
fBodyBodyGyroMag,,std(),WALKING,27,-0.546888146491228
fBodyBodyGyroMag,,std(),WALKING,28,-0.516811574074074
fBodyBodyGyroMag,,std(),WALKING,29,-0.429156830566038
fBodyBodyGyroMag,,std(),WALKING,30,-0.331541740923077
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,1,-0.398350390122449
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,2,-0.372576755361702
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,3,-0.322440827020408
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,4,-0.457674088
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,5,-0.484141274255319
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,6,-0.242353857320833
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,7,-0.396909651702128
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,8,-0.255590314210526
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,9,-0.424170737142857
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,10,-0.387780104447368
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,11,-0.380559426947826
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,12,-0.423553971956522
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,13,-0.400560061212766
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,14,-0.223927430580444
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,15,-0.34938720602381
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,16,-0.479939845914894
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,17,-0.428868687826087
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,18,-0.533844932145455
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,19,0.0320366671179487
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,20,-0.151681987177778
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,21,-0.484489974222222
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,22,-0.341863671805556
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,23,-0.218930425944444
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,24,-0.470147270181818
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,25,-0.423707329706897
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,26,-0.39299065312
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,27,-0.397984195568182
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,28,-0.362903836717391
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,29,-0.323024575098542
fBodyBodyGyroMag,,std(),WALKING_DOWNSTAIRS,30,-0.252361882572581
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,1,-0.182985518264151
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,2,-0.438620401875
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,3,-0.445181802430508
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,4,-0.552489628846154
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,5,-0.440445051914894
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,6,-0.318173892545098
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,7,-0.444994481882353
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,8,-0.183325647134146
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,9,-0.456841325204082
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,10,-0.166969377765957
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,11,-0.381223382777778
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,12,-0.564435086711538
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,13,-0.470770800363636
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,14,0.236659662496296
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,15,-0.308585869854167
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,16,-0.532486721568627
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,17,-0.496444579791667
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,18,-0.533044636034483
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,19,-0.3771327525
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,20,-0.360948341823529
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,21,-0.483407096425532
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,22,-0.234023031571429
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,23,-0.470491576431373
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,24,-0.54907099
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,25,-0.386612992876923
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,26,-0.569632
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,27,-0.523335975411765
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,28,-0.528187016862745
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,29,-0.074331469755102
fBodyBodyGyroMag,,std(),WALKING_UPSTAIRS,30,-0.151472278383077
fBodyBodyGyroJerkMag,,mean(),LAYING,1,-0.9423669466
fBodyBodyGyroJerkMag,,mean(),LAYING,2,-0.990248702291667
fBodyBodyGyroJerkMag,,mean(),LAYING,3,-0.984278251290323
fBodyBodyGyroJerkMag,,mean(),LAYING,4,-0.983609073333333
fBodyBodyGyroJerkMag,,mean(),LAYING,5,-0.984618025769231
fBodyBodyGyroJerkMag,,mean(),LAYING,6,-0.953695957368421
fBodyBodyGyroJerkMag,,mean(),LAYING,7,-0.974117912115384
fBodyBodyGyroJerkMag,,mean(),LAYING,8,-0.968403945925926
fBodyBodyGyroJerkMag,,mean(),LAYING,9,-0.9558062546
fBodyBodyGyroJerkMag,,mean(),LAYING,10,-0.960976821551724
fBodyBodyGyroJerkMag,,mean(),LAYING,11,-0.985978837192982
fBodyBodyGyroJerkMag,,mean(),LAYING,12,-0.963949607166667
fBodyBodyGyroJerkMag,,mean(),LAYING,13,-0.978150814032258
fBodyBodyGyroJerkMag,,mean(),LAYING,14,-0.966455343137255
fBodyBodyGyroJerkMag,,mean(),LAYING,15,-0.975727853888889
fBodyBodyGyroJerkMag,,mean(),LAYING,16,-0.988695277714286
fBodyBodyGyroJerkMag,,mean(),LAYING,17,-0.982765526478873
fBodyBodyGyroJerkMag,,mean(),LAYING,18,-0.991901007538462
fBodyBodyGyroJerkMag,,mean(),LAYING,19,-0.981890470361446
fBodyBodyGyroJerkMag,,mean(),LAYING,20,-0.981119820588235
fBodyBodyGyroJerkMag,,mean(),LAYING,21,-0.982993315111111
fBodyBodyGyroJerkMag,,mean(),LAYING,22,-0.976638980972222
fBodyBodyGyroJerkMag,,mean(),LAYING,23,-0.981846854305556
fBodyBodyGyroJerkMag,,mean(),LAYING,24,-0.978596740694444
fBodyBodyGyroJerkMag,,mean(),LAYING,25,-0.96825160890411
fBodyBodyGyroJerkMag,,mean(),LAYING,26,-0.990430914078947
fBodyBodyGyroJerkMag,,mean(),LAYING,27,-0.993563778648649
fBodyBodyGyroJerkMag,,mean(),LAYING,28,-0.971830582375
fBodyBodyGyroJerkMag,,mean(),LAYING,29,-0.997617389275362
fBodyBodyGyroJerkMag,,mean(),LAYING,30,-0.977821335571429
fBodyBodyGyroJerkMag,,mean(),SITTING,1,-0.989797547234043
fBodyBodyGyroJerkMag,,mean(),SITTING,2,-0.989861950869565
fBodyBodyGyroJerkMag,,mean(),SITTING,3,-0.977898105576923
fBodyBodyGyroJerkMag,,mean(),SITTING,4,-0.9765477634
fBodyBodyGyroJerkMag,,mean(),SITTING,5,-0.971598370227273
fBodyBodyGyroJerkMag,,mean(),SITTING,6,-0.952034566
fBodyBodyGyroJerkMag,,mean(),SITTING,7,-0.978634991458333
fBodyBodyGyroJerkMag,,mean(),SITTING,8,-0.987730604130435
fBodyBodyGyroJerkMag,,mean(),SITTING,9,-0.9683155878
fBodyBodyGyroJerkMag,,mean(),SITTING,10,-0.992191529259259
fBodyBodyGyroJerkMag,,mean(),SITTING,11,-0.987255972641509
fBodyBodyGyroJerkMag,,mean(),SITTING,12,-0.97848445372549
fBodyBodyGyroJerkMag,,mean(),SITTING,13,-0.991723741632653
fBodyBodyGyroJerkMag,,mean(),SITTING,14,-0.987324239259259
